Date,Price,MA20,MA60,MA120
20191224,2351.842,2309.68,2251.47,2208.79
20191225,2351.222,2312.1,2254.69,2210.1
20191226,2360.214,2315.03,2258.67,2211.43
20191227,2364.904,2318.66,2262.56,2212.76
20191230,2353.253,2322.5,2265.88,2213.93
20191231,2358.468,2327.27,2269.33,2215.13
20200101,2358.475,2331.42,2273.23,2216.39
20200102,2375.938,2336.28,2277.2,2217.87
20200103,2363.12,2339.62,2280.75,2219.24
20200106,2364.491,2343.22,2283.84,2220.66
20200107,2362.428,2346.85,2286.96,2222.03
20200108,2366.926,2350.45,2289.8,2223.34
20200109,2379.854,2353.97,2292.87,2224.69
20200110,2377.619,2356.87,2295.8,2226.11
20200113,2388.247,2359.41,2299.02,2227.55
20200114,2388.496,2362,2302,2229.02
20200115,2392.064,2364.94,2305.13,2230.59
20200116,2406.168,2368.22,2308.43,2232.41
20200117,2415.512,2371.5,2311.76,2234.43
20200120,2415.035,2374.71,2314.97,2236.64
20200121,2409.292,2377.59,2317.93,2239.24
20200122,2410.228,2380.54,2320.89,2241.75
20200123,2406.137,2382.83,2323.71,2244.18
20200124,2395.309,2384.35,2326.4,2246.25
20200127,2356.093,2384.5,2328.14,2248.09
20200128,2372.522,2385.2,2329.99,2250.22
20200129,2373.517,2385.95,2331.89,2252.21
20200130,2372.014,2385.75,2333.74,2254.59
20200131,2342.414,2384.72,2335,2256.75
20200203,2351.452,2384.07,2336.38,2258.78
20200204,2383.295,2385.11,2338.33,2260.87
20200205,2404.963,2387.01,2340.57,2263.25
20200206,2416.477,2388.84,2343.04,2265.59
20200207,2404.746,2390.2,2345.37,2267.87
20200210,2413.101,2391.44,2347.54,2270.52
20200211,2421.262,2393.08,2349.8,2273.16
20200212,2434.952,2395.22,2352.3,2275.91
20200213,2429.893,2396.41,2354.88,2278.56
20200214,2431.365,2397.2,2357.51,2281.04
20200217,2430.694,2397.99,2359.84,2283.48
20200218,2421.468,2398.6,2361.95,2285.85
20200219,2431.225,2399.64,2364.1,2288.39
20200220,2420.209,2400.35,2366.07,2290.64
20200221,2402.804,2400.72,2367.91,2292.54
20200224,2330.752,2399.46,2368.82,2293.81
20200225,2269.42,2394.3,2368.92,2294.57
20200226,2258.62,2388.56,2368.64,2295.23
20200227,2177.248,2378.82,2366.95,2295.09
20200228,2141.124,2368.75,2364.36,2294.58
20200302,2212.384,2361.8,2363.03,2294.63
20200303,2179.482,2351.61,2361.19,2294.5
20200304,2243.092,2343.52,2360.33,2294.84
20200305,2192.345,2332.31,2358.38,2294.77
20200306,2149.286,2319.54,2355.53,2294.31
20200309,1995.222,2298.64,2349.83,2292.62
20200310,2051.957,2280.18,2345.09,2291.44
20200311,1972.045,2257.03,2339.07,2289.69
20200312,1776.525,2224.36,2329.66,2286.29
20200313,1881.641,2196.88,2321.86,2283.78
20200316,1702.788,2160.48,2311.06,2279.84
20200317,1772.935,2128.06,2301.41,2276.44
20200318,1682.252,2090.61,2290.26,2272.47
20200319,1694.449,2054.32,2279.17,2268.92
20200320,1650.94,2016.73,2267.27,2264.91
20200323,1602.105,1980.29,2254.75,2260.32
20200324,1742.606,1953.95,2244.48,2256.9
20200325,1785.986,1930.32,2234.94,2254.09
20200326,1875.563,1915.24,2226.6,2251.9
20200327,1827.171,1899.54,2217.67,2249.21
20200330,1870.477,1882.44,2209.44,2246.64
20200331,1852.727,1866.11,2200.94,2243.95
20200401,1781.266,1843.01,2191.18,2240.49
20200402,1803.067,1823.55,2181.57,2237.22
20200403,1776.861,1804.93,2171.55,2233.68
20200406,1881.478,1799.24,2163.11,2231.06
20200407,1895.04,1791.4,2154.88,2228.44
20200408,1940.082,1789.8,2147.35,2226.24
20200409,1970.671,1799.51,2140.09,2224.26
20200410,1971.955,1804.02,2132.7,2222.23
20200413,1956.752,1816.72,2125.06,2220.01
20200414,2006.805,1828.41,2118.35,2218.14
20200415,1960.202,1842.31,2110.85,2215.87
20200416,1964.326,1855.8,2103.49,2213.6
20200417,2017.508,1874.13,2097.19,2211.8
20200420,1994.027,1893.73,2091.16,2209.65
20200421,1932.25,1903.21,2083.82,2206.91
20200422,1968.268,1912.32,2077.07,2204.48
20200423,1974.382,1917.27,2070.44,2202.09
20200424,1987.647,1925.29,2064.53,2199.76
20200427,2022.495,1932.89,2059.04,2197.71
20200428,2023.351,1941.42,2053.05,2195.69
20200429,2070.764,1955.9,2047.48,2194.02
20200430,2052.845,1968.39,2041.42,2192.23
20200501,2004.785,1979.78,2034.75,2190.06
20200504,1997.747,1985.6,2027.83,2187.68
20200505,2018.115,1991.75,2021.11,2185.45
20200506,2007.597,1995.12,2013.98,2183.14
20200507,2026.122,1997.9,2007.26,2181.07
20200508,2061.886,2002.39,2001.1,2179.3
20200511,2060.702,2007.59,1994.93,2177.39
20200512,2034.058,2008.95,1988.47,2175.21
20200513,1998.484,2010.87,1981.26,2172.68
20200514,1999.892,2012.65,1974.26,2170.16
20200515,2008.41,2012.19,1967.68,2167.8
20200518,2069.004,2015.94,1963.32,2166.07
20200519,2061.372,2022.4,1959.85,2164.39
20200520,2092.031,2028.58,1957.08,2162.86
20200521,2074.098,2033.57,1955.36,2161.15
20200522,2071.902,2037.78,1954.2,2159.28
20200525,2081.833,2040.75,1952.03,2157.53
20200526,2114.271,2045.3,1950.94,2156.07
20200527,2136.899,2048.6,1949.17,2154.75
20200528,2148.333,2053.38,1948.44,2153.41
20200529,2147.882,2060.53,1948.41,2151.97
20200601,2163.925,2068.84,1951.23,2150.53
20200602,2187.088,2077.29,1953.48,2149.28
20200603,2222.538,2088.04,1957.65,2148.36
20200604,2218.503,2097.66,1965.02,2147.34
20200605,2266.756,2107.9,1971.44,2146.65
20200608,2288.041,2119.27,1981.19,2146.13
20200609,2275.276,2131.33,1989.56,2145.49
20200610,2267.364,2144.77,1999.32,2144.79
20200611,2154.437,2152.5,2006.98,2143.07
20200612,2164.457,2160.3,2015.54,2141.4
20200615,2171.443,2165.42,2025.03,2139.89
20200616,2219.097,2173.31,2032.97,2138.73
20200617,2217.897,2179.6,2040.17,2137.56
20200618,2215.644,2186.68,2045.84,2136.22
20200619,2208.967,2193.53,2052.2,2134.94
20200622,2217.82,2200.33,2057.99,2133.71
20200623,2236.037,2206.42,2064.38,2132.66
20200624,2180.122,2208.58,2071.03,2131.1
20200625,2193.396,2210.83,2077.53,2129.55
20200626,2157.191,2211.3,2083.87,2127.71
20200629,2176.439,2211.93,2088.79,2125.95
20200630,2201.788,2212.66,2093.9,2124.39
20200701,2211.272,2212.1,2098.42,2122.89
20200702,2227.648,2212.55,2102.7,2121.4
20200703,2226.395,2210.54,2106.94,2119.82
20200706,2264.287,2209.35,2112.07,2118.57
20200707,2243.166,2207.74,2116.01,2117.18
20200708,2252.639,2207.01,2120.88,2115.87
20200709,2240.734,2211.32,2125.49,2114.49
20200710,2259.597,2216.08,2129.52,2113.36
20200713,2253.759,2220.19,2133.85,2112.51
20200714,2270.685,2222.77,2139.49,2111.66
20200715,2298.782,2226.82,2145,2111.03
20200716,2288.81,2230.48,2150.24,2110.34
20200717,2293.916,2234.72,2155.35,2109.94
20200720,2312.954,2239.48,2160.19,2109.62
20200721,2321.549,2243.76,2165.16,2109.1
20200722,2327.764,2251.14,2169.44,2108.46
20200723,2308.117,2256.87,2173.7,2107.56
20200724,2291.578,2263.59,2178.48,2106.61
20200727,2311.623,2270.35,2183.71,2105.77
20200728,2299.906,2275.26,2188.4,2104.76
20200729,2319.711,2280.68,2193.6,2103.79
20200730,2304.009,2284.5,2198.24,2102.75
20200731,2304.982,2288.43,2202.29,2101.69
20200803,2324.082,2291.42,2206.68,2100.8
20200804,2336.824,2296.1,2211.72,2100.1
20200805,2355.939,2301.27,2217.68,2099.47
20200806,2359.89,2307.22,2223.68,2098.97
20200807,2355.973,2312.04,2229.47,2098.58
20200810,2360.869,2317.4,2234.34,2098.83
20200811,2359.466,2321.84,2239.31,2099.58
20200812,2391.795,2326.49,2244.3,2100.69
20200813,2390.085,2331.55,2249.57,2102.46
20200814,2384.199,2336.07,2254.77,2104.49
20200817,2393.972,2340.12,2259.98,2106
20200818,2399.366,2344.01,2264.73,2107.83
20200819,2394.468,2347.34,2269.02,2109.1
